id,segment,word,start_sec
p59ZDdxszkk,9,entire,280.6
p59ZDdxszkk,9,world,281.1
p59ZDdxszkk,9,hit,281.7
p59ZDdxszkk,9,hard,282.1
p59ZDdxszkk,9,place,282.5
p59ZDdxszkk,9,thought,283.6
p59ZDdxszkk,9,got,284.0
p59ZDdxszkk,9,away,284.2
p59ZDdxszkk,10,suffer,286.0
p59ZDdxszkk,10,right,286.5
p59ZDdxszkk,10,consider,291.2
p59ZDdxszkk,10,medical,291.9
p59ZDdxszkk,10,miracle,292.5
p59ZDdxszkk,10,calling,293.2
p59ZDdxszkk,10,miracle,294.5
p59ZDdxszkk,10,vaccine,295.7
p59ZDdxszkk,10,got,297.1
p59ZDdxszkk,10,vaccine,297.4
p59ZDdxszkk,10,develop,298.2
p59ZDdxszkk,10,month,299.2
p59ZDdxszkk,10,instead,299.5
p59ZDdxszkk,10,year,300.4
p59ZDdxszkk,10,year,301.5
p59ZDdxszkk,10,year,302.3
p59ZDdxszkk,10,long,303.9
p59ZDdxszkk,10,time,304.3
p59ZDdxszkk,10,suppose,304.9
p59ZDdxszkk,10,long,305.6
p59ZDdxszkk,10,time,306.2
p59ZDdxszkk,10,year,307.5
p59ZDdxszkk,10,develop,308.1
p59ZDdxszkk,10,vaccine,308.7
p59ZDdxszkk,10,come,312.2
p59ZDdxszkk,11,great,316.8
p59ZDdxszkk,11,achievement,317.0
p59ZDdxszkk,11,start,318.9
p59ZDdxszkk,11,good,319.8
p59ZDdxszkk,11,number,320.0
p59ZDdxszkk,11,month,321.6
p59ZDdxszkk,11,think,322.2
p59ZDdxszkk,11,number,323.1
p59ZDdxszkk,11,skyrocket,324.5
p59ZDdxszkk,11,downward,325.2
p59ZDdxszkk,11,work,329.3
p59ZDdxszkk,11,hard,329.6
p59ZDdxszkk,11,left,331.0
p59ZDdxszkk,11,athlete,332.2
p59ZDdxszkk,11,left,333.4
p59ZDdxszkk,11,field,334.2
p59ZDdxszkk,11,come,339.0
p59ZDdxszkk,11,month,341.7
UXR_bqyAy4E,0,event,0.0
UXR_bqyAy4E,0,washington,0.5
UXR_bqyAy4E,0,violent,1.5
UXR_bqyAy4E,0,tumultuous,2.4
UXR_bqyAy4E,0,turn,3.0
UXR_bqyAy4E,0,past,3.6
UXR_bqyAy4E,0,hour,4.1
UXR_bqyAy4E,0,thousand,5.0
UXR_bqyAy4E,0,supporter,5.7
UXR_bqyAy4E,0,president,6.4
UXR_bqyAy4E,0,trump,6.8
UXR_bqyAy4E,0,storm,7.5
UXR_bqyAy4E,0,us,8.1
UXR_bqyAy4E,0,capitol,8.5
UXR_bqyAy4E,0,building,8.9
UXR_bqyAy4E,0,vent,9.5
UXR_bqyAy4E,0,anger,10.2
UXR_bqyAy4E,0,victory,10.9
UXR_bqyAy4E,0,joe,11.4
UXR_bqyAy4E,0,biden,11.6
UXR_bqyAy4E,0,presidential,12.6
UXR_bqyAy4E,0,election,13.3
UXR_bqyAy4E,0,force,14.4
UXR_bqyAy4E,0,evacuation,14.8
UXR_bqyAy4E,0,lockdown,15.8
UXR_bqyAy4E,0,congress,16.5
UXR_bqyAy4E,0,lawmaker,18.1
UXR_bqyAy4E,0,set,19.1
UXR_bqyAy4E,0,approve,19.8
UXR_bqyAy4E,0,election,20.6
UXR_bqyAy4E,0,result,20.9
UXR_bqyAy4E,0,shortly,21.9
UXR_bqyAy4E,0,clash,22.8
UXR_bqyAy4E,0,president,23.5
UXR_bqyAy4E,0,trump,24.0
UXR_bqyAy4E,0,address,24.4
UXR_bqyAy4E,0,supporter,25.0
UXR_bqyAy4E,0,near,25.8
UXR_bqyAy4E,0,white,26.1
UXR_bqyAy4E,0,house,26.4
UXR_bqyAy4E,0,tell,26.9
UXR_bqyAy4E,0,accept,28.6
UXR_bqyAy4E,0,defeat,29.1
UXR_bqyAy4E,0,past,30.4
UXR_bqyAy4E,0,hour,30.7
UXR_bqyAy4E,0,president,31.4
UXR_bqyAy4E,0,biden,32.1
UXR_bqyAy4E,0,mr,33.0
UXR_bqyAy4E,0,trump,33.3
UXR_bqyAy4E,0,tell,34.0
UXR_bqyAy4E,0,people,34.4
UXR_bqyAy4E,1,minute,35.9
UXR_bqyAy4E,1,message,37.4
UXR_bqyAy4E,1,deliver,37.8
UXR_bqyAy4E,1,white,38.9
UXR_bqyAy4E,1,house,39.1
UXR_bqyAy4E,1,live,40.1
UXR_bqyAy4E,1,capitol,40.7
UXR_bqyAy4E,1,hill,41.1
UXR_bqyAy4E,1,shortly,41.3
UXR_bqyAy4E,1,report,42.6
UXR_bqyAy4E,1,north,43.2
UXR_bqyAy4E,1,america,43.4
UXR_bqyAy4E,1,editor,43.8
UXR_bqyAy4E,1,john,44.5
UXR_bqyAy4E,1,sopa,44.7
UXR_bqyAy4E,1,peaceful,48.8
UXR_bqyAy4E,1,transfer,49.3
UXR_bqyAy4E,1,power,50.1
UXR_bqyAy4E,1,cornerstone,50.9
UXR_bqyAy4E,1,american,51.7
UXR_bqyAy4E,1,democracy,52.1
UXR_bqyAy4E,1,highly,53.6
UXR_bqyAy4E,1,abstract,54.0
UXR_bqyAy4E,1,concept,54.6
UXR_bqyAy4E,1,today,55.1
UXR_bqyAy4E,1,trump,57.6
UXR_bqyAy4E,1,supporter,57.9
UXR_bqyAy4E,1,clash,58.5
UXR_bqyAy4E,1,police,59.0
UXR_bqyAy4E,1,try,60.1
UXR_bqyAy4E,1,succeed,61.0
UXR_bqyAy4E,1,storm,62.2
UXR_bqyAy4E,1,congress,62.6
UXR_bqyAy4E,1,america's,63.8
UXR_bqyAy4E,1,elect,64.3
UXR_bqyAy4E,1,leader,64.7
UXR_bqyAy4E,1,gather,65.6
UXR_bqyAy4E,1,certify,66.1
UXR_bqyAy4E,1,election,66.7
UXR_bqyAy4E,1,victory,67.1
UXR_bqyAy4E,1,joe,67.9
UXR_bqyAy4E,1,biden,68.1
UXR_bqyAy4E,2,early,72.0
UXR_bqyAy4E,2,rally,72.7
UXR_bqyAy4E,2,outside,73.0
UXR_bqyAy4E,2,white,73.5
UXR_bqyAy4E,2,house,73.8
UXR_bqyAy4E,2,donald,74.4
UXR_bqyAy4E,2,trump,74.7
UXR_bqyAy4E,2,encouraged,75.0
UXR_bqyAy4E,2,loyal,75.8
UXR_bqyAy4E,2,base,76.0
UXR_bqyAy4E,2,fight,76.8
UXR_bqyAy4E,2,overturn,77.3
UXR_bqyAy4E,2,result,77.9
UXR_bqyAy4E,2,bitterly,78.9
UXR_bqyAy4E,2,contest,79.3
UXR_bqyAy4E,2,election,79.9
UXR_bqyAy4E,2,walk,81.0
UXR_bqyAy4E,2,capitol,82.6
UXR_bqyAy4E,2,cheer,86.9
UXR_bqyAy4E,2,brave,88.6
UXR_bqyAy4E,2,senator,89.4
UXR_bqyAy4E,2,congressman,90.9
UXR_bqyAy4E,2,woman,91.7
UXR_bqyAy4E,2,probably,93.2
UXR_bqyAy4E,2,cheer,94.3
UXR_bqyAy4E,2,country,101.6
UXR_bqyAy4E,2,weakness,102.4
UXR_bqyAy4E,2,strength,104.0
UXR_bqyAy4E,2,strong,105.3
8AcQ8C9xa-A,0,congressional,0.4
8AcQ8C9xa-A,0,investigation,1.1
8AcQ8C9xa-A,0,riot,2.3
8AcQ8C9xa-A,0,us,3.1
8AcQ8C9xa-A,0,capitol,3.6
8AcQ8C9xa-A,0,january,4.3
8AcQ8C9xa-A,0,2021,4.8
8AcQ8C9xa-A,0,blame,5.8
8AcQ8C9xa-A,0,president,6.6
8AcQ8C9xa-A,0,donald,7.1
8AcQ8C9xa-A,0,trump,7.5
8AcQ8C9xa-A,0,describe,8.2
8AcQ8C9xa-A,0,attempt,9.8
8AcQ8C9xa-A,0,coup,10.7
8AcQ8C9xa-A,0,hearing,12.7
8AcQ8C9xa-A,0,broadcast,13.5
8AcQ8C9xa-A,0,live,14.1
8AcQ8C9xa-A,0,prime,14.8
8AcQ8C9xa-A,0,television,16.1
8AcQ8C9xa-A,0,vice,17.9
8AcQ8C9xa-A,0,chairwoman,18.3
8AcQ8C9xa-A,0,congressional,19.2
8AcQ8C9xa-A,0,panel,19.8
8AcQ8C9xa-A,0,liz,20.3
8AcQ8C9xa-A,0,cheney,20.6
8AcQ8C9xa-A,0,mr,21.4
8AcQ8C9xa-A,0,trump,21.7
8AcQ8C9xa-A,0,lit,22.3
8AcQ8C9xa-A,0,flame,22.7
8AcQ8C9xa-A,0,attack,23.6
8AcQ8C9xa-A,0,hearing,24.8
8AcQ8C9xa-A,1,committee,26.6
8AcQ8C9xa-A,1,spent,27.0
8AcQ8C9xa-A,1,year,28.3
8AcQ8C9xa-A,1,ting,30.0
8AcQ8C9xa-A,1,graphic,30.6
8AcQ8C9xa-A,1,new,31.3
8AcQ8C9xa-A,1,footage,31.7
8AcQ8C9xa-A,1,thousand,33.9
8AcQ8C9xa-A,1,rioter,34.5
8AcQ8C9xa-A,1,attacking,35.0
8AcQ8C9xa-A,1,police,35.4
8AcQ8C9xa-A,1,smashing,36.0
8AcQ8C9xa-A,1,way,36.9
8AcQ8C9xa-A,1,capitol,37.7
8AcQ8C9xa-A,1,building,38.2
8AcQ8C9xa-A,1,6th,39.2
8AcQ8C9xa-A,1,january,39.7
8AcQ8C9xa-A,1,2021,40.2
8AcQ8C9xa-A,1,supporter,41.9
8AcQ8C9xa-A,1,mr,42.5
8AcQ8C9xa-A,1,trump,42.8
8AcQ8C9xa-A,1,try,43.1
8AcQ8C9xa-A,1,prevent,44.1
8AcQ8C9xa-A,1,peaceful,44.9
8AcQ8C9xa-A,1,transfer,45.4
8AcQ8C9xa-A,1,power,46.3
8AcQ8C9xa-A,1,president,47.3
8AcQ8C9xa-A,1,biden,47.8
8AcQ8C9xa-A,1,video,49.4
8AcQ8C9xa-A,1,tape,49.8
8AcQ8C9xa-A,1,testimony,50.3
p59ZDdxszkk,12,sit,342.5
p59ZDdxszkk,12,florida,343.7
p59ZDdxszkk,12,look,345.6
p59ZDdxszkk,12,know,347.0
p59ZDdxszkk,12,work,347.8
p59ZDdxszkk,12,little,348.2
p59ZDdxszkk,12,bit,348.4
p59ZDdxszkk,12,hard,348.6
p59ZDdxszkk,12,work,349.4
p59ZDdxszkk,12,hard,349.6
p59ZDdxszkk,12,lot,351.2
p59ZDdxszkk,12,obstacle,351.6
p59ZDdxszkk,12,obstacle,353.7
p59ZDdxszkk,12,got,355.8
p59ZDdxszkk,12,75,356.1
p59ZDdxszkk,12,million,356.9
p59ZDdxszkk,12,vote,357.4
p59ZDdxszkk,12,record,358.4
p59ZDdxszkk,12,history,359.2
p59ZDdxszkk,12,history,361.2
p59ZDdxszkk,12,sit,363.0
p59ZDdxszkk,12,president,363.4
p59ZDdxszkk,12,record,366.5
p59ZDdxszkk,12,lot,367.1
p59ZDdxszkk,12,million,367.9
p59ZDdxszkk,12,history,368.6
p59ZDdxszkk,12,sit,369.2
p59ZDdxszkk,12,president,369.6
8AcQ8C9xa-A,2,attorney,52.1
8AcQ8C9xa-A,2,general,52.5
8AcQ8C9xa-A,2,william,53.0
8AcQ8C9xa-A,2,barr,53.4
8AcQ8C9xa-A,2,repeatedly,55.1
8AcQ8C9xa-A,2,tell,55.8
8AcQ8C9xa-A,2,president,56.7
8AcQ8C9xa-A,2,trump,57.2
8AcQ8C9xa-A,2,agree,58.5
8AcQ8C9xa-A,2,action,60.0
8AcQ8C9xa-A,2,steal,61.0
8AcQ8C9xa-A,2,video,62.4
8AcQ8C9xa-A,2,play,63.5
8AcQ8C9xa-A,2,mr,64.3
8AcQ8C9xa-A,2,trump's,64.6
8AcQ8C9xa-A,2,daughter,65.2
8AcQ8C9xa-A,2,ivanka,66.0
8AcQ8C9xa-A,2,believe,68.3
8AcQ8C9xa-A,2,father,68.8
8AcQ8C9xa-A,2,claim,69.4
8AcQ8C9xa-A,2,election,70.5
8AcQ8C9xa-A,2,fraud,71.1
8AcQ8C9xa-A,2,mr,72.3
8AcQ8C9xa-A,2,trump,72.6
8AcQ8C9xa-A,2,describe,73.4
8AcQ8C9xa-A,2,investigation,74.4
8AcQ8C9xa-A,2,televise,76.0
8AcQ8C9xa-A,2,hearing,76.6
8AcQ8C9xa-A,3,word,78.5
8AcQ8C9xa-A,3,hoax,79.7
8AcQ8C9xa-A,3,merely,81.8
8AcQ8C9xa-A,3,cabal,82.1
8AcQ8C9xa-A,3,report,83.9
8AcQ8C9xa-A,3,think,94.5
8AcQ8C9xa-A,3,bring,95.6
8AcQ8C9xa-A,3,normally,96.2
8AcQ8C9xa-A,3,wells,96.7
8AcQ8C9xa-A,3,report,97.1
8AcQ8C9xa-A,3,time,98.5
8AcQ8C9xa-A,3,technical,100.6
8AcQ8C9xa-A,3,difficulty,101.1
8AcQ8C9xa-A,3,let,102.2
8AcQ8C9xa-A,4,think,110.5
8AcQ8C9xa-A,4,technical,111.9
8AcQ8C9xa-A,4,difficulty,112.2
8AcQ8C9xa-A,4,embarrassing,113.4
8AcQ8C9xa-A,4,apologize,114.2
8AcQ8C9xa-A,4,try,115.5
8AcQ8C9xa-A,4,find,115.9
8AcQ8C9xa-A,4,tape,116.5
8AcQ8C9xa-A,4,nami,117.4
8AcQ8C9xa-A,4,iqbal's,117.8
8AcQ8C9xa-A,4,report,118.2
8AcQ8C9xa-A,4,hearing,119.0
8AcQ8C9xa-A,4,capitol,120.2
8AcQ8C9xa-A,4,hill,120.7
8AcQ8C9xa-A,4,think,122.3
8AcQ8C9xa-A,4,finally,123.3
8AcQ8C9xa-A,4,good,124.1
8AcQ8C9xa-A,4,shape,124.3
8AcQ8C9xa-A,4,let,124.6
8AcQ8C9xa-A,4,hear,124.8
8AcQ8C9xa-A,4,nami,125.2
8AcQ8C9xa-A,4,iqbal,125.5
8AcQ8C9xa-A,4,right,126.1
8AcQ8C9xa-A,4,marching,127.8
8AcQ8C9xa-A,5,document,130.2
8AcQ8C9xa-A,5,event,130.8
8AcQ8C9xa-A,5,modern,131.5
8AcQ8C9xa-A,5,history,131.8
8AcQ8C9xa-A,5,kind,133.1
8AcQ8C9xa-A,5,reach,133.5
8AcQ8C9xa-A,5,capitol,134.1
8AcQ8C9xa-A,5,right,137.2
8AcQ8C9xa-A,5,old,137.6
8AcQ8C9xa-A,5,mess,137.8
8AcQ8C9xa-A,5,new,142.3
8AcQ8C9xa-A,5,footage,142.6
8AcQ8C9xa-A,5,close,143.7
8AcQ8C9xa-A,5,america,144.2
8AcQ8C9xa-A,5,came,144.7
8AcQ8C9xa-A,5,losing,145.2
8AcQ8C9xa-A,5,democracy,145.7
8AcQ8C9xa-A,5,january,146.7
8AcQ8C9xa-A,5,6th,147.3
8AcQ8C9xa-A,5,highly,150.6
8AcQ8C9xa-A,5,produce,151.0
8AcQ8C9xa-A,5,hearing,151.4
8AcQ8C9xa-A,5,primetime,152.1
8AcQ8C9xa-A,5,tv,152.7
8AcQ8C9xa-A,5,committee,154.2
8AcQ8C9xa-A,6,shocking,155.4
8AcQ8C9xa-A,6,detail,155.9
8AcQ8C9xa-A,6,happen,156.9
8AcQ8C9xa-A,6,aware,158.9
8AcQ8C9xa-A,6,rioter,159.4
8AcQ8C9xa-A,6,chance,160.0
8AcQ8C9xa-A,6,hang,160.7
8AcQ8C9xa-A,6,mike,161.1
8AcQ8C9xa-A,6,pence,161.5
8AcQ8C9xa-A,6,president,162.4
8AcQ8C9xa-A,6,respond,163.3
8AcQ8C9xa-A,6,sentiment,164.3
8AcQ8C9xa-A,6,quote,165.1
8AcQ8C9xa-A,6,maybe,166.0
8AcQ8C9xa-A,6,supporter,166.7
8AcQ8C9xa-A,6,right,167.9
8AcQ8C9xa-A,6,idea,168.3
8AcQ8C9xa-A,6,mike,169.7
8AcQ8C9xa-A,6,pence,170.1
8AcQ8C9xa-A,6,quote,170.6
8AcQ8C9xa-A,6,deserve,171.3
8AcQ8C9xa-A,6,hear,173.1
8AcQ8C9xa-A,6,attorney,173.6
8AcQ8C9xa-A,6,general,174.1
8AcQ8C9xa-A,6,time,174.7
8AcQ8C9xa-A,6,william,175.2
8AcQ8C9xa-A,6,bar,175.6
8AcQ8C9xa-A,6,close,176.4
8AcQ8C9xa-A,6,donald,177.0
8AcQ8C9xa-A,6,trump,177.3
8AcQ8C9xa-A,6,clear,178.5
8AcQ8C9xa-A,6,agree,179.3
8AcQ8C9xa-A,7,election,181.9
8AcQ8C9xa-A,7,steal,182.5
8AcQ8C9xa-A,7,stuff,183.8
8AcQ8C9xa-A,7,tell,184.4
8AcQ8C9xa-A,7,president,184.7
8AcQ8C9xa-A,7,time,187.1
8AcQ8C9xa-A,7,saw,187.8
8AcQ8C9xa-A,7,mr,188.0
8AcQ8C9xa-A,7,trump's,188.3
8AcQ8C9xa-A,7,daughter,188.7
8AcQ8C9xa-A,7,agree,189.5
8AcQ8C9xa-A,7,respect,190.6
8AcQ8C9xa-A,7,attorney,191.1
8AcQ8C9xa-A,7,general,191.4
8AcQ8C9xa-A,7,bar,191.8
8AcQ8C9xa-A,7,accept,196.4
8AcQ8C9xa-A,7,send,197.3
8AcQ8C9xa-A,7,swear,199.3
8AcQ8C9xa-A,7,affirm,200.1
8AcQ8C9xa-A,7,penalty,201.0
8AcQ8C9xa-A,7,perjury,202.1
8AcQ8C9xa-A,7,came,203.3
8AcQ8C9xa-A,7,live,203.7
8AcQ8C9xa-A,7,testimony,204.0
8AcQ8C9xa-A,7,police,205.8
8AcQ8C9xa-A,7,officer,206.2
8AcQ8C9xa-A,8,day,207.2
8AcQ8C9xa-A,8,pro,207.7
8AcQ8C9xa-A,8,mob,208.4
8AcQ8C9xa-A,8,traitor,216.2
8AcQ8C9xa-A,8,country,216.9
8AcQ8C9xa-A,8,oath,218.3
8AcQ8C9xa-A,8,constitution,219.7
8AcQ8C9xa-A,8,actuality,222.3
8AcQ8C9xa-A,8,thing,224.3
8AcQ8C9xa-A,8,american,226.6
8AcQ8C9xa-A,8,stand,227.8
8AcQ8C9xa-A,8,face,228.2
8AcQ8C9xa-A,8,americans,229.6
8AcQ8C9xa-A,8,ask,230.3
8AcQ8C9xa-A,8,time,231.8
8AcQ8C9xa-A,9,time,233.8
8AcQ8C9xa-A,9,british,237.2
8AcQ8C9xa-A,9,filmmaker,237.6
8AcQ8C9xa-A,9,nick,238.1
8AcQ8C9xa-A,9,quest,238.4
8AcQ8C9xa-A,9,film,239.4
8AcQ8C9xa-A,9,proud,240.0
8AcQ8C9xa-A,9,boy,240.3
8AcQ8C9xa-A,9,far,241.0
8AcQ8C9xa-A,9,militia,241.5
